city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,E,,E-30,35.752,2 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_30,/getmedia/26327f37-1092-467c-a3f7-cbf738838a36/29.%20ALEJA_2_1_E_MK_30_Rzut%203D_1.jpg?width=276,2026-05-11,,krakow|29. ALEJA|E|E-30
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-72,53.042,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_72,/getmedia/3ce4465f-fbf6-4a34-81cf-2f84f9de380d/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_72_Rzut%203D_1.jpg?width=276,2026-05-11,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-72
krakow,APARTAMENTY PARK MATECZNEGO,G,,G-35,79.052,4 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_g_mk_35,/getmedia/c8e130ea-69e7-4492-afa6-c3e5a642000c/APARTAMENTY%20PARK%20MATECZNEGO_2_1_G_MK_35_Rzut%203D_1.jpg?width=276,2026-05-11,,krakow|APARTAMENTY PARK MATECZNEGO|G|G-35
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-11,54.962,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_11,/getmedia/64c92a4b-b7cf-48c3-941b-1999cdca27bc/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_11_Rzut%203D_1.jpg?width=276,2026-05-11,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-11
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-21,74.392,4 pokoje z aneksem,1 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_21,/getmedia/0e3a24b5-f01b-4ec9-894b-4091f8fa24df/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_21_Rzut%203D_1.jpg?width=276,2026-05-11,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-21
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,F,,F-12,30.662,1 pokój z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_3_f_mk_12,/getmedia/e06aa7c9-ade8-4710-a334-c354b1d2cd59/G%c3%93RKA%20NARODOWA_5_3_F_MK_12_Rzut%203D_1.jpg?width=276,2026-05-11,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|F|F-12
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-56,46.992,2 pokoje z aneksem,8 piętro,LOGGIA,164642.0,168002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_56,/getmedia/b8447c7d-e072-4512-a19f-75af142b6922/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_56_Rzut%203D_1.jpg?width=276,2026-05-11,7736856.863999999,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-56
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-86,72.772,4 pokoje z aneksem,1 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_86,/getmedia/b249f6e6-9b80-4aa1-9e80-e2014905823e/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_1_86][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-11,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-86
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-104,74.382,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_104,/getmedia/e7d95856-7bb5-48c7-b123-75e67674c588/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_4_104][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-11,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-104
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-149,85.652,4 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_149,/getmedia/44e953ef-69b3-48cf-8b6a-d70c72352939/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_5_149][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-11,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-149
